season_max,include_ot,include_blocked,close_cut,dist_control,fe,cluster,trim_last,n,slope,se,p,ame_pp,ame_p,ok
2023,True,True,4,quad,110,game_id,0,24460,0.03317185549473369,0.018457358149823726,0.0723013688716776,0.4248187812916321,0.06883373702742235,True
2023,True,True,4,quad,110,game_id,60,23648,0.00448735878928938,0.024367328922390814,0.853892075130517,0.053059387265947756,0.8537077716365762,True
2023,True,True,4,quad,111,game_id,0,24460,0.03519768765710666,0.018626269624574077,0.05880078149404011,0.44853421272528965,0.05562284720918287,True
2023,True,True,4,quad,111,game_id,60,23648,0.0069496894932599435,0.024667264477971452,0.7781449201550037,0.08180992339331239,0.7777414765006894,True
2023,True,True,4,cubic,000,game_id,0,24460,0.0222186569753715,0.018206669829008922,0.22232915424755895,0.2938839035073171,0.21832295106503752,True
2023,True,True,4,cubic,000,game_id,60,23648,-0.009925685949793995,0.0237645576431941,0.6761901583379273,-0.12137678278075618,0.67715537009324,True
2023,True,True,4,cubic,110,game_id,0,24460,0.02693128637752042,0.018528422249981996,0.14608161596419755,0.34297261813635066,0.14225175392647738,True
2023,True,True,4,cubic,110,game_id,60,23648,0.002054857139280862,0.02440829729046296,0.9329078903016663,0.024339585285381944,0.9328692782513275,True
2023,True,True,4,cubic,111,game_id,0,24460,0.028910276849886368,0.018698739357716623,0.1220784051883319,0.3663272916774367,0.11836573419620922,True
2023,True,True,4,cubic,111,game_id,60,23648,0.004487031685939414,0.024697610624671913,0.8558348225020453,0.052917195308352025,0.855664639938656,True
2023,True,True,7,quad,000,game_id,0,24460,0.031237800634147234,0.01592625228197148,0.0498320183975447,0.4001590345320887,0.04704096723895157,True
